Cetuximab,26,136.8987885,204.011264,191.1306375,206.251675,200.00332,245.3957625,289.1440435,369.0016,519.301314,771.9575,805.952,905.918275,933.241903,1006.393482,1036.07744,1043.225771,1033.707,1199.508021
Cetuximab,34,162.7530725,148.4061975,138.548912,101.992424,98.423344,82.789505,112.2471875,190.442469,166.860288,246.46625,313.048288,467.471088,635.69196,676.015812,750.860784,801.682596,1100.584012,1388.366136
Cetuximab,35,167.278424,176.897825,173.4,120.024464,153.0929045,240.45534,266.904009,399.4883685,359.79923,560.830136,589.657302,719.0626365,867.939312,994.845925,1136.52075,1312.526446,1485.48252,1826.408298
Cetuximab,42,195.35382,177.444806,172.025525,163.198616,162.2016,205.19289,242.7507845,346.428175,379.7241875,420.508424,439.1245125,618,824.588856,1006.441519,1103.7296,1278.755793,1316.585111,1350.459513
Cetuximab,43,83.028544,103.035537,98.3125,93.995152,80.474317,140.9347125,145.106116,200.333952,256.570392,305.32892,320.7348,370.352275,455.607408,514.406722,613.5983595,654.125557,733.213096,873.164124
Cetuximab,53,93.7575,120.7308315,93.4068575,119.540372,139.431394,176.449745,242.050944,299.6125335,390.001976,443.682,471.36,556.438167,626.811,742.9254315,864.5315,1023.875452,1125.303424,1203.257344
Cetuximab,78,213.169174,270.9739375,216.8945125,172.630472,139.006728,154.3868955,162.1620405,235.67775,288.657408,325.204992,359.785596,437.714305,548.094547,783.493928,901.51245,1154.161152,1319.683072,1441.664302
Cetuximab,99,113.545918,150.8022875,104.2269625,83.742417,75.117534,89.9141685,121.352256,131.9989645,157.633772,188.206583,269.3556705,307.690376,321.7693375,368.847232,451.6514015,611.610844,870.451226,891.480744
Palbociclib,1,84.326814,154.568148,243.400675,333.6087265,544.325908,721.829535,1062.137124,1186.013591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,4,96.24013,220.7625,434.793808,715.442768,914.175872,1534.381944,1787.31815,2458.38544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,8,208.335283,422.381862,738.9982,861.40608,1024.947725,1441.792925,1592.407063,2146.222426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,21,159.971304,250.854102,368.065776,614.6092,746.9111655,1159.042001,1321.034608,1450.83805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,27,197.051801,309.805146,397.795392,502.052198,662.9934985,819.044352,847.96875,865.277568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,52,183.950382,393.336918,615.535896,917.3098935,1055.6232,1156.12011,1403.873537,1722.614592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,62,130.747464,313.6,448.946472,671.998656,777.369418,1115.301544,1441.121792,1779.67125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,69,104.36112,259.607479,339.534974,555.316968,726.084,878.64092,1127.784483,1412.232622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,75,172.897075,340.243046,557.58001,920.128762,1002.006408,1243.2024,1488.7719,1791.20889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib,89,142.316928,282.839992,422.4585695,685.0476,839.881616,1077.423666,1492.886503,1661.73219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palbociclib+Cetuximab,14,136.047925,131.575731,157.6872,117.794088,121.995104,84.058075,117.128,103.840947,136.879648,203.416875,210.093752,308.1017875,344.23137,463.358368,589.021006,605.537232,695.244488,951.156558
Palbociclib+Cetuximab,19,180.371007,232.6288475,200.983009,214.3516955,217.3459375,221.7179155,265.1344875,354.418688,433.5314805,635.57795,726.364926,881.54604,1098.773442,1258.276096,1401.380694,1875.579832,1979.2512,2508.466037
Palbociclib+Cetuximab,24,201.70265,220.6224375,224.778168,160.4528,176.708798,164.002706,176.5915715,215.270524,180.956304,251.80324,312.144261,326.829805,391.977485,458.47,476.7872355,527.390196,611.77662,742.838544
Palbociclib+Cetuximab,29,173.95,179.74933,177.538464,157.874325,156.64635,178.591182,224.139264,275.696424,313.2169325,444.6753615,525.9302865,690.355386,778.909,855.5787185,1263.373308,1505.005416,1858.453875,1932.595302
Palbociclib+Cetuximab,39,80.8780335,123.9634,116.3944,72.91975,77.277728,72.4362345,59.405,80.31345,80.20617,147.757608,158.732952,172.895117,243.741776,310.98068,450.418239,639.407624,788.926878,1059.848709
Palbociclib+Cetuximab,41,125.316096,158.034591,153.7693955,123.40512,117.794088,134.9500905,143.291288,163.9395135,243.0009225,285.27229,344.995776,438.755211,542.133575,644.7032,915.480288,1179.69436,1379.0208,1711.608678
Palbociclib+Cetuximab,49,208.144026,212.4084975,242.650008,174.734539,155.2554575,163.465012,177.66125,245.4606,199.017405,381.59505,500.778496,606.203964,750.6304,920.391984,1204.393344,1553.33145,1717.052054,1797.257952
Palbociclib+Cetuximab,57,125.0112195,136.8154725,118.2728625,90.391504,112.616847,131.609088,107.578825,185.119352,233.128566,338.72256,406.1359035,408.4223,470.41335,557.0713305,668.6580915,998.2475235,1127.140434,1235.758246
Palbociclib+Cetuximab,82,152.528998,156.0576,108.4248,60.5176,60.887196,68.1358145,93.103434,126.413014,95.242104,138.082816,176.002904,228.576384,264.231471,297.19872,375.04,495.215829,658.409128,799.9083125
Palbociclib+Cetuximab,88,96.59664,110.150496,104.306852,35.425775,46.299546,56.19712,69.134213,49.50715,119.1679855,137.1954675,150.889392,222.6047285,273.6741,332.013344,421.0324785,505.300912,699.236226,920.831413
